date,close,high,low,open,5EMA,20EMA,longorshort
10/26/04,3.426429,3.432143,3.355,3.389286,3.386447578,3.113178611,Long
10/27/04,3.592857,3.615714,3.440714,3.465,3.455250719,3.158862267,Long
10/28/04,3.727857,3.73,3.535714,3.57,3.546119479,3.213052242,Long
10/29/04,3.742857,3.8,3.7,3.702857,3.611698653,3.263509838,Long
11/1/04,3.746428,3.804286,3.717143,3.75,3.656608435,3.309502044,Long
11/2/04,3.821429,3.862857,3.742857,3.742857,3.711548623,3.358256992,Long
11/3/04,3.950714,4.007857,3.856429,3.883571,3.791270416,3.414681469,Long
11/4/04,3.889286,3.967857,3.883571,3.930714,3.823942277,3.4598819,Long
11/5/04,3.908571,3.928571,3.717143,3.918571,3.852151851,3.502614196,Long
11/8/04,3.884286,3.960714,3.847143,3.876429,3.862863234,3.538963891,Long
11/9/04,3.860714,3.896429,3.812857,3.873571,3.862146823,3.569606759,Long
11/10/04,3.910714,3.956429,3.850714,3.853571,3.878335882,3.602093163,Long
11/11/04,3.95,3.959286,3.873571,3.925,3.902223921,3.635227147,Long
11/12/04,3.964286,3.977857,3.917143,3.929286,3.922911281,3.666566086,Long
11/15/04,3.945714,3.961429,3.881428,3.942857,3.930512187,3.693151601,Long
11/16/04,3.924286,3.942857,3.891428,3.94,3.928436791,3.715164401,Long
11/17/04,3.921429,3.960714,3.872857,3.942143,3.926100861,3.734808649,Long
11/18/04,3.956429,3.960714,3.877857,3.878572,3.936210241,3.755915349,Long
11/19/04,3.940714,4.065,3.892857,3.963571,3.937711494,3.77351522,Long
11/22/04,4.382143,4.571429,4.135714,4.414286,4.085855329,3.831479771,Long
11/23/04,4.376429,4.460714,4.360714,4.45,4.182713219,3.883379697,Long
11/24/04,4.575,4.657143,4.396429,4.406428,4.31347548,3.949248298,Long
11/26/04,4.610714,4.697143,4.595714,4.667857,4.412554986,4.012245031,Long
11/29/04,4.888571,4.969285,4.815,4.925,4.571226991,4.095704647,Long
11/30/04,4.789286,4.913571,4.789286,4.913571,4.643913327,4.161760014,Long
12/1/04,4.842143,4.853571,4.733572,4.842143,4.709989885,4.226558394,Long
12/2/04,4.657857,4.778572,4.618571,4.723571,4.692612257,4.267634451,Long
12/3/04,4.477143,4.642857,4.410714,4.609286,4.620789171,4.287587647,Long
12/6/04,4.698571,4.731429,4.496428,4.589286,4.646716447,4.326728918,Long
12/7/04,4.492143,4.766428,4.468572,4.709286,4.595191965,4.34248264,Long
12/8/04,4.52,4.602143,4.432143,4.505714,4.570127977,4.359389056,Long
12/9/04,4.570714,4.6,4.433571,4.486429,4.570323318,4.379515241,Long
12/10/04,4.653572,4.717857,4.621428,4.645,4.598072878,4.405615885,Long
12/13/04,4.636428,4.707143,4.614286,4.687143,4.610857919,4.427597991,Long
12/14/04,4.663571,4.705714,4.644286,4.671429,4.628428946,4.450071611,Long
12/15/04,4.661428,4.675714,4.618571,4.66,4.639428631,4.470200791,Long
12/16/04,4.757143,4.821429,4.717857,4.725,4.678666754,4.49752862,Long
12/17/04,4.642143,4.788571,4.635714,4.774286,4.666492169,4.511301418,Long
12/20/04,4.48,4.714286,4.411428,4.676429,4.604328113,4.508320331,Long
12/21/04,4.549286,4.555,4.4,4.54,4.585980742,4.512221823,Long
12/22/04,4.553571,4.597143,4.528572,4.547143,4.575177495,4.51615984,Long
12/23/04,4.572143,4.589286,4.542857,4.553571,4.574165996,4.521491569,Long
12/27/04,4.511428,4.653572,4.491428,4.628572,4.553253331,4.520533134,Long
12/28/04,4.584286,4.589286,4.432143,4.521429,4.563597554,4.526604836,Long
12/29/04,4.602857,4.641428,4.540714,4.557857,4.576684036,4.533866947,Long
12/30/04,4.628572,4.645,4.587143,4.629286,4.593980024,4.542886476,Long
12/31/04,4.6,4.642857,4.573571,4.635,4.595986683,4.548325859,Long
1/3/05,4.520714,4.650714,4.471428,4.627143,4.570895788,4.545696158,Long
1/4/05,4.567143,4.676429,4.497857,4.556428,4.569644859,4.547738714,Long
1/5/05,4.607143,4.660714,4.575,4.604286,4.582144239,4.553396265,Long
1/6/05,4.610714,4.636428,4.523571,4.619286,4.591667493,4.558855097,Long
1/7/05,4.946429,4.973571,4.625,4.642857,4.709921329,4.595766898,Long
1/10/05,4.925714,5.05,4.848571,4.987857,4.781852219,4.627190431,Long
1/11/05,4.611429,4.939286,4.581429,4.875,4.725044479,4.625689342,Long
1/12/05,4.675714,4.707143,4.521429,4.675,4.708600986,4.630453596,Long
1/13/05,4.985714,5.315714,4.980714,5.265,4.800971991,4.66428792,Long
1/14/05,5.014286,5.122857,4.942143,5.017857,4.872076661,4.69762107,Long
1/18/05,5.046429,5.05,4.839286,4.989286,4.930194107,4.730840873,Long
1/19/05,4.991428,5.104286,4.982143,5.035,4.950605405,4.755658695,Long
1/20/05,5.032857,5.090714,4.962143,4.975,4.978022603,4.782058533,Long
1/21/05,5.035,5.114286,5,5.093572,4.997015069,4.806148197,Long
1/24/05,5.054286,5.127143,5.039286,5.07,5.016105379,4.829780369,Long
1/25/05,5.146429,5.202857,5.067143,5.097857,5.059546586,4.859937381,Long
1/26/05,5.160714,5.196429,5.087143,5.19,5.093269057,4.888582773,Long
1/27/05,5.188571,5.208571,5.110714,5.154286,5.125036372,4.917153081,Long
1/28/05,5.284286,5.284286,5.174286,5.187143,5.178119581,4.952118121,Long
1/31/05,5.492857,5.563571,5.322143,5.327143,5.283032054,5.003617061,Long
2/1/05,5.537857,5.555,5.47,5.503572,5.367973703,5.054497056,Long
2/2/05,5.687857,5.707857,5.549286,5.567857,5.474601468,5.11481705,Long
2/3/05,5.557857,5.673572,5.523571,5.65,5.502353312,5.157011331,Long
2/4/05,5.631429,5.637857,5.537857,5.562143,5.545378542,5.202193966,Long
2/7/05,5.638571,5.667857,5.535714,5.637857,5.576442694,5.243753684,Long
2/8/05,5.778572,5.812857,5.627857,5.647857,5.64381913,5.294688762,Long
2/9/05,5.624286,5.856429,5.578571,5.788571,5.637308086,5.326078975,Long
2/10/05,5.597143,5.662857,5.475714,5.622857,5.623919724,5.351894596,Long
2/11/05,5.800714,5.84,5.638571,5.704286,5.68285115,5.394639301,Long
2/14/05,6.045,6.056428,5.860714,5.909286,5.803567433,5.456578415,Long
2/15/05,6.315,6.362857,6.142857,6.19,5.974044955,5.538332852,Long
2/16/05,6.437857,6.442857,6.239286,6.296429,6.12864897,5.624001819,Long
2/17/05,6.272143,6.491428,6.246428,6.475,6.176480313,5.68572955,Long
2/18/05,6.200714,6.275714,6.160714,6.267143,6.184558209,5.734775688,Long
2/22/05,6.092143,6.307143,6.092143,6.164286,6.153753139,5.76881067,Long
2/23/05,6.302143,6.317857,6.110714,6.194286,6.203216426,5.819604226,Long
2/24/05,6.352143,6.379286,6.266428,6.32,6.252858617,5.870322204,Long
2/25/05,6.356429,6.422143,6.299286,6.401429,6.287382078,5.916618089,Long
2/28/05,6.408571,6.448571,6.28,6.382857,6.327778386,5.963470748,Long
3/1/05,6.357143,6.444286,6.308571,6.427143,6.33756659,6.000963343,Long
3/2/05,6.302857,6.412857,6.297143,6.321429,6.325996727,6.02971512,Long
3/3/05,5.97,6.344285,5.888571,6.338572,6.207331151,6.024027966,Long
3/4/05,6.115714,6.144286,5.978571,6.108572,6.176792101,6.032759969,Long
3/7/05,6.107143,6.178571,6.05,6.114286,6.153575734,6.039844067,Long
3/8/05,5.79,6.022857,5.728571,5.985714,6.032383823,6.016049394,Long
3/9/05,5.621428,5.754286,5.547143,5.662857,5.895398548,5.978466404,Short
3/10/05,5.69,5.751429,5.585714,5.647143,5.826932366,5.950993413,Short
3/11/05,5.752857,5.798572,5.685714,5.744286,5.802240577,5.932123279,Short
3/14/05,5.76,5.827143,5.645714,5.788571,5.788160385,5.915730585,Short
3/15/05,5.851429,5.877143,5.75,5.805714,5.809249923,5.909606625,Short
3/16/05,5.882857,6.044286,5.825714,5.887143,5.833785615,5.907059042,Short
3/17/05,6.035714,6.125714,5.902857,5.932857,5.901095077,5.919311895,Short
3/18/05,6.137143,6.205714,6.071429,6.19,5.979777718,5.940057714,Long
3/21/05,6.242857,6.281428,6.122857,6.184286,6.067470812,5.968895742,Long
3/22/05,6.118571,6.28,6.097143,6.244286,6.084504208,5.983150528,Long
3/23/05,6.078571,6.2,6.002857,6.064286,6.082526472,5.992238192,Long
3/24/05,6.071429,6.142857,6.071429,6.13,6.078827315,5.999780174,Long
3/28/05,6.075714,6.137143,6.067143,6.107143,6.077789543,6.007011967,Long
3/29/05,5.964286,6.118571,5.928571,6.08,6.039955029,6.002942827,Long
3/30/05,6.114286,6.114286,5.974286,6.01,6.064732019,6.013546939,Long
3/31/05,5.952857,6.074286,5.941429,6.064286,6.027440346,6.007766945,Long
4/1/05,5.841429,6.025714,5.795714,6.012857,5.965436564,5.991925236,Short
4/4/05,5.87,5.901429,5.737143,5.855714,5.933624376,5.980313308,Short
4/5/05,5.984286,6.034286,5.87,5.888571,5.950511584,5.98069166,Short
4/6/05,6.047143,6.115714,6.021429,6.057143,5.982722056,5.987020359,Short
4/7/05,6.222857,6.25,6.035714,6.047143,6.062767037,6.009480991,Long
4/8/05,6.248571,6.35,6.22,6.242857,6.124701692,6.032251468,Long
4/11/05,5.988572,6.321429,5.987143,6.307143,6.079325128,6.028091519,Long
4/12/05,6.094285,6.17,6.001429,6.07,6.084311752,6.03439566,Long
4/13/05,5.862857,6.141428,5.77,6.135714,6.010493501,6.018058645,Short
4/14/05,5.322857,5.651429,5.262857,5.544286,5.781281334,5.951848964,Short
4/15/05,5.05,5.321429,5.04,5.231429,5.537520889,5.865958587,Short
4/18/05,5.088572,5.185714,4.857143,5,5.38787126,5.791921769,Short
4/19/05,5.298572,5.348571,5.124286,5.228571,5.35810484,5.744936077,Short
4/20/05,5.072857,5.391428,5.062857,5.38,5.263022227,5.680928546,Short
4/21/05,5.311429,5.315714,5.128572,5.2,5.279157818,5.645738113,Short
4/22/05,5.071429,5.285714,4.985714,5.262857,5.209914878,5.591042007,Short
4/25/05,5.282857,5.288571,5.158571,5.212857,5.234228919,5.561691054,Short
4/26/05,5.17,5.358572,5.16,5.254286,5.212819279,5.524387144,Short
4/27/05,5.135714,5.194286,5.072857,5.127143,5.18711752,5.487370654,Short
4/28/05,5.077143,5.191429,5.034286,5.184286,5.150459346,5.448301354,Short
4/29/05,5.151429,5.175714,5.031428,5.164286,5.150782564,5.420027796,Short
5/2/05,5.204286,5.235714,5.145714,5.172857,5.168617043,5.399480958,Short
5/3/05,5.172857,5.248571,5.147143,5.2,5.170030362,5.377897724,Short
5/4/05,5.307143,5.314286,5.157143,5.158571,5.215734575,5.371159179,Short
5/5/05,5.24,5.324286,5.21,5.321429,5.22382305,5.358667829,Short
5/6/05,5.32,5.332857,5.255714,5.27,5.255882033,5.354985178,Short
5/9/05,5.281428,5.35,5.25,5.325714,5.264397355,5.347979733,Short
5/10/05,5.202857,5.321429,5.19,5.25,5.243883904,5.33415852,Short
5/11/05,5.087143,5.095714,4.73,5.028572,5.191636936,5.310633233,Short
5/12/05,4.875714,5.084286,4.857143,5.06,5.086329291,5.269212353,Short
5/13/05,4.967143,5.032857,4.867143,4.885714,5.046600527,5.240443843,Short
5/16/05,5.078571,5.1,4.932857,4.937143,5.057257351,5.225027382,Short
5/17/05,5.051429,5.065714,4.934286,5.02,5.055314568,5.208494203,Short
5/18/05,5.12,5.365714,4.998571,5.064286,5.076876378,5.200066184,Short
5/19/05,5.364286,5.382857,5.111429,5.111429,5.172679586,5.215706166,Short
5/20/05,5.364286,5.378572,5.312857,5.321429,5.23654839,5.229856626,Long
5/23/05,5.68,5.7,5.407143,5.407143,5.384365594,5.272727424,Long
5/24/05,5.671429,5.712857,5.575714,5.635714,5.480053396,5.310699003,Long
5/25/05,5.682857,5.707143,5.617143,5.642857,5.547654597,5.346142621,Long
5/26/05,5.82,5.848571,5.705714,5.705714,5.638436398,5.391271896,Long
5/27/05,5.794286,5.827143,5.715714,5.805714,5.690386265,5.429654191,Long
5/31/05,5.68,5.82,5.654286,5.808571,5.686924177,5.453496649,Long
6/1/05,5.757143,5.822857,5.694286,5.698571,5.710330451,5.482415349,Long
6/2/05,5.72,5.76,5.657143,5.721428,5.713553634,5.505042459,Long
6/3/05,5.462857,5.511428,5.395714,5.451428,5.629988089,5.501024796,Long
6/6/05,5.417143,5.518571,5.365714,5.475714,5.559039726,5.493036054,Long
6/7/05,5.22,5.39,5.207143,5.371428,5.446026484,5.46703262,Short
6/8/05,5.274286,5.321429,5.224286,5.232857,5.388779656,5.448675799,Short
6/9/05,5.378572,5.42,5.26,5.285714,5.385377104,5.441999247,Short
6/10/05,5.115714,5.342857,5.074286,5.342857,5.295489403,5.410924461,Short
6/13/05,5.128572,5.23,5.117143,5.127143,5.239850268,5.384033751,Short
6/14/05,5.142857,5.164286,5.107143,5.131429,5.207519179,5.361064536,Short
6/15/05,5.304286,5.328571,5.185714,5.267143,5.239774786,5.355657057,Short
6/16/05,5.425714,5.44,5.26,5.312857,5.301754524,5.362329147,Short
6/17/05,5.472857,5.505714,5.404286,5.495714,5.358788683,5.372855609,Short
6/20/05,5.372857,5.441429,5.35,5.407143,5.363478122,5.372855741,Short
6/21/05,5.408571,5.455714,5.34,5.388571,5.378509081,5.376257194,Long
6/22/05,5.507143,5.514286,5.448571,5.465714,5.421387054,5.388722509,Long
6/23/05,5.555714,5.682857,5.521429,5.547143,5.466162703,5.404626461,Long
6/24/05,5.394286,5.588572,5.382857,5.584286,5.442203802,5.403641655,Long
6/27/05,5.3,5.442857,5.24,5.262857,5.394802535,5.393771021,Long
6/28/05,5.33,5.37,5.31,5.355714,5.37320169,5.387697591,Short
6/29/05,5.195714,5.327143,5.16,5.318572,5.314039126,5.369413439,Short
6/30/05,5.258572,5.308571,5.187143,5.23,5.295550084,5.358857112,Short
7/1/05,5.214286,5.281428,5.184286,5.261428,5.268462056,5.345088434,Short
7/5/05,5.425714,5.45,5.214286,5.221428,5.320879371,5.35276706,Short
7/6/05,5.341429,5.451428,5.314286,5.387143,5.327729247,5.351687244,Short
7/7/05,5.375714,5.394286,5.257143,5.258572,5.343724165,5.353975507,Short
7/8/05,5.464286,5.468572,5.352857,5.41,5.383911443,5.364481268,Long
7/11/05,5.442857,5.521429,5.397143,5.481429,5.403559962,5.371945624,Long
7/12/05,5.462857,5.485714,5.415714,5.461429,5.423325641,5.38060385,Long
7/13/05,5.478571,5.5,5.414286,5.47,5.441740761,5.389934055,Long
7/14/05,5.821429,6.001429,5.747143,5.827143,5.568303507,5.431028811,Long
7/15/05,5.935714,5.938571,5.78,5.852857,5.690773672,5.479094067,Long
7/18/05,5.927143,6.014286,5.91,5.915714,5.769563448,5.521765394,Long
7/19/05,6.17,6.175714,5.867143,5.931428,5.903042298,5.583502023,Long
7/20/05,6.232857,6.257143,6.092857,6.122857,6.012980532,5.645345355,Long
7/21/05,6.184286,6.291429,6.128572,6.242857,6.070082355,5.696673035,Long
7/22/05,6.285714,6.285714,6.198571,6.205714,6.14195957,5.752772175,Long
7/25/05,6.258572,6.325714,6.247143,6.284286,6.18083038,5.800943587,Long
7/26/05,6.232857,6.301429,6.194286,6.287143,6.198172587,5.842078197,Long
7/27/05,6.284286,6.295714,6.095714,6.261428,6.226877058,5.884193226,Long
7/28/05,6.257143,6.285714,6.185714,6.264286,6.236965705,5.919712252,Long
7/29/05,6.092857,6.34,6.037143,6.222857,6.18892947,5.936202228,Long
8/1/05,6.107143,6.154286,6.011428,6.081429,6.161667313,5.952482302,Long
8/2/05,6.17,6.214286,6.087143,6.127143,6.164444876,5.973198273,Long
8/3/05,6.174286,6.187143,6.11,6.17,6.16772525,5.992349485,Long
8/4/05,6.101429,6.142857,6.041429,6.127143,6.1456265,6.00273801,Long
8/5/05,6.141428,6.194286,6.002857,6.07,6.144227,6.015946581,Long
8/8/05,6.092857,6.178571,6.087143,6.142857,6.127103667,6.023271383,Long
8/9/05,6.26,6.27,6.13,6.132857,6.171402445,6.045816965,Long
8/10/05,6.197143,6.341429,6.187143,6.285714,6.17998263,6.060228969,Long
8/11/05,6.285714,6.302857,6.178571,6.198571,6.21522642,6.081703733,Long
8/12/05,6.585714,6.602857,6.194286,6.208571,6.33872228,6.129704711,Long
8/15/05,6.811429,6.904286,6.635714,6.64,6.496291187,6.194630834,Long
8/16/05,6.607143,6.785714,6.601429,6.77,6.533241791,6.233917707,Long
8/17/05,6.735714,6.777143,6.624286,6.628572,6.600732527,6.28170783,Long
8/18/05,6.614286,6.714286,6.535714,6.701428,6.605250352,6.313381941,Long
8/19/05,6.547143,6.671429,6.538571,6.611429,6.585881234,6.335644899,Long
8/22/05,6.552857,6.678571,6.465714,6.592857,6.574873156,6.356331766,Long
8/23/05,6.534286,6.585714,6.474286,6.55,6.561344104,6.373279788,Long
8/24/05,6.538571,6.731429,6.512857,6.514286,6.553753069,6.389021809,Long
8/25/05,6.58,6.641428,6.544286,6.588572,6.562502046,6.407210208,Long
8/26/05,6.534286,6.62,6.48,6.588572,6.553096698,6.419312664,Long
8/29/05,6.548572,6.575714,6.465714,6.467143,6.551588465,6.431623077,Long
8/30/05,6.652857,6.684286,6.56,6.57,6.585344643,6.452692975,Long
8/31/05,6.698571,6.718572,6.61,6.694286,6.623086762,6.476109929,Long
9/1/05,6.608572,6.738572,6.584286,6.714286,6.618248508,6.488725365,Long
9/2/05,6.602857,6.685714,6.588572,6.614286,6.613118005,6.499595044,Long
9/6/05,6.971428,6.982857,6.65,6.671429,6.73255467,6.544531516,Long
9/7/05,6.954286,7.057143,6.845714,7.007143,6.806465114,6.583555753,Long
9/8/05,7.111429,7.16,7.02,7.05,6.908119742,6.633829395,Long
9/9/05,7.33,7.335714,7.112857,7.152857,7.048746495,6.700131358,Long
9/12/05,7.342857,7.375714,7.225714,7.3,7.14678333,6.761343324,Long
9/13/05,7.26,7.327143,7.188571,7.288571,7.18452222,6.808834436,Long
9/14/05,7.087143,7.312857,7.065714,7.294286,7.15206248,6.835340013,Long
9/15/05,7.124286,7.168571,7.047143,7.142857,7.142803653,6.862858679,Long
9/16/05,7.315714,7.315714,7.135714,7.175714,7.200440436,6.905987757,Long
9/19/05,7.52,7.555714,7.292857,7.292857,7.30696029,6.964465113,Long
9/20/05,7.598571,7.687143,7.56,7.57,7.40416386,7.02485615,Long
9/21/05,7.444286,7.578571,7.408571,7.565714,7.417537907,7.06480185,Long
9/22/05,7.414286,7.495714,7.331429,7.411428,7.416453938,7.098086055,Long
9/23/05,7.6,7.642857,7.405715,7.442857,7.477635959,7.145887383,Long
9/26/05,7.691429,7.794286,7.617143,7.718572,7.548900306,7.197843727,Long
9/27/05,7.634286,7.748571,7.632857,7.702857,7.577362204,7.239409658,Long
9/28/05,7.297143,7.587143,7.227143,7.581429,7.483955803,7.244908072,Long
9/29/05,7.477143,7.512857,7.258572,7.318572,7.481684868,7.267025684,Long
9/30/05,7.658571,7.664286,7.411428,7.475714,7.540646912,7.304315714,Long
10/3/05,7.777143,7.791429,7.668571,7.737143,7.619478941,7.349346884,Long
10/4/05,7.678571,7.907143,7.662857,7.85,7.639176294,7.380701562,Long
10/5/05,7.54,7.765714,7.535714,7.761428,7.60611753,7.395872842,Long
10/6/05,7.385714,7.641428,7.267143,7.6,7.532649686,7.394905333,Long
10/7/05,7.328571,7.418571,7.221428,7.388571,7.464623458,7.388587777,Long
10/10/05,7.195714,7.415714,7.182857,7.394286,7.374986972,7.370218846,Long
10/11/05,7.37,7.41,7.2,7.318572,7.373324648,7.370198004,Long
10/12/05,7.035714,7.185714,6.838572,6.95,7.260787765,7.338342384,Short
10/13/05,7.677143,7.707143,7.038571,7.062857,7.399572843,7.37060911,Long
10/14/05,7.714286,7.764286,7.541429,7.718572,7.504477229,7.403340242,Long
10/17/05,7.634286,7.747143,7.525714,7.711429,7.547746819,7.425335076,Long
10/18/05,7.458571,7.707143,7.457143,7.607143,7.518021546,7.428500402,Long
10/19/05,7.848571,7.851429,7.315714,7.438571,7.628204697,7.468507126,Long
10/20/05,8.02,8.071428,7.764286,7.781428,7.758803132,7.521030257,Long
10/21/05,7.951428,8.14,7.908571,8.12,7.823011421,7.562020518,Long
10/24/05,8.112857,8.112857,7.87,7.892857,7.919626614,7.614481135,Long
10/25/05,8.014286,8.121428,7.955714,8.057143,7.951179743,7.652557789,Long
10/26/05,8.147142,8.222857,7.988572,8.04,8.016500495,7.699661047,Long
10/27/05,7.915714,8.144286,7.915714,8.141429,7.982904997,7.720237519,Long
10/28/05,7.781428,8.061429,7.738572,8.005714,7.915745998,7.726065184,Long
10/31/05,8.227143,8.282857,7.821429,7.885714,8.019544999,7.773786881,Long
11/1/05,8.214286,8.305715,8.124286,8.177143,8.084458666,7.815739178,Long
11/2/05,8.564285,8.571428,8.228572,8.245714,8.244400777,7.887029256,Long
11/3/05,8.835714,8.902857,8.581429,8.608571,8.441505185,7.977380184,Long
11/4/05,8.735714,8.748571,8.517143,8.621428,8.53957479,8.049602452,Long
11/7/05,8.604285,8.81,8.591429,8.692857,8.56114486,8.102429362,Long
11/8/05,8.557143,8.625714,8.442857,8.564285,8.559810907,8.145735422,Long
11/9/05,8.587143,8.744286,8.571428,8.571428,8.568921604,8.187774239,Long
11/10/05,8.74,8.742857,8.43,8.662857,8.625947736,8.240367169,Long
11/11/05,8.791429,8.872857,8.762857,8.791429,8.681108158,8.292849248,Long
11/14/05,8.778571,8.854285,8.701428,8.791429,8.713595772,8.339108462,Long
11/15/05,8.897142,9.011429,8.78,8.8,8.774777848,8.392254514,Long
11/16/05,9.278571,9.294286,9.012857,9.021428,8.942708899,8.476665608,Long
11/17/05,9.217143,9.411428,9.178572,9.37,9.034186932,8.547187264,Long
11/18/05,9.222857,9.347143,9.195714,9.33,9.097076955,8.611536763,Long
11/21/05,9.28,9.312857,9.102858,9.26,9.158051303,8.675199928,Long
11/22/05,9.502857,9.537143,9.217143,9.262857,9.272986536,8.754024411,Long
11/23/05,9.587143,9.711429,9.527143,9.554286,9.377705357,8.833369039,Long
11/25/05,9.905714,9.934286,9.642858,9.665714,9.553708238,8.93549713,Long
11/28/05,9.951428,10.152857,9.867143,10.102858,9.686281492,9.032252451,Long
11/29/05,9.728572,10.042857,9.621428,9.998571,9.700378328,9.098568599,Long
11/30/05,9.688571,9.835714,9.645715,9.775714,9.696442552,9.154759304,Long
12/1/05,10.228572,10.247143,9.83,9.85,9.873819035,9.257027179,Long
12/2/05,10.375714,10.391429,10.1,10.324286,10.04111736,9.363568781,Long
12/5/05,10.26,10.361428,10.212857,10.278571,10.11407824,9.448943183,Long
12/6/05,10.578571,10.69,10.478572,10.561429,10.26890916,9.556526785,Long
12/7/05,10.564285,10.637143,10.445714,10.604285,10.36736777,9.652503758,Long
12/8/05,10.582857,10.595715,10.371428,10.457143,10.43919751,9.741108828,Long
12/9/05,10.618571,10.655714,10.478572,10.601429,10.49898868,9.824676654,Long
12/12/05,10.701428,10.764286,10.651428,10.695714,10.56646845,9.908176782,Long
12/13/05,10.711429,10.78,10.601429,10.692857,10.61478863,9.984676994,Long
12/14/05,10.287143,10.471429,10.038571,10.361428,10.50557342,10.01348328,Long
12/15/05,10.311429,10.408571,10.192857,10.382857,10.44085862,10.04185906,Long
12/16/05,10.158571,10.328571,10.151428,10.305715,10.34676274,10.05297449,Long
12/19/05,10.197143,10.371428,10.148571,10.158571,10.2968895,10.06670482,Long
12/20/05,10.301429,10.34,10.16,10.232857,10.29840266,10.0890595,Long
12/21/05,10.5,10.515715,10.362857,10.371428,10.36560178,10.12819669,Long
12/22/05,10.574286,10.641429,10.514286,10.558572,10.43516318,10.17068139,Long
12/23/05,10.478572,10.608571,10.471429,10.595715,10.44963279,10.20000431,Long
12/27/05,10.604285,10.74,10.564285,10.571428,10.50118353,10.23850723,Long
12/28/05,10.51,10.68,10.474286,10.638572,10.50412235,10.26436368,Long
12/29/05,10.207143,10.545714,10.202857,10.54,10.40512923,10.25891409,Long
12/30/05,10.27,10.347143,10.048572,10.13,10.36008616,10.25996989,Long
1/3/06,10.678572,10.678572,10.321428,10.34,10.4662481,10.29983676,Long
1/4/06,10.71,10.854285,10.642858,10.732857,10.54749874,10.33889993,Long
1/5/06,10.625714,10.7,10.535714,10.69,10.57357049,10.36621555,Long
1/6/06,10.9,10.957143,10.65,10.75,10.68238033,10.41705217,Long
1/9/06,10.864285,11.028571,10.82,10.961429,10.74301522,10.45964577,Long
1/10/06,11.551429,11.698571,10.832857,10.892858,11.01248648,10.56362513,Long
1/11/06,11.985714,12.114285,11.798572,11.977143,11.33689565,10.69906216,Long
1/12/06,12.041429,12.342857,11.945714,12.138572,11.5717401,10.82690662,Long
1/13/06,12.227143,12.287143,12.085714,12.141429,11.79020773,10.96026247,Long
1/17/06,12.101429,12.34,11.981428,12.242857,11.89394816,11.06894499,Long
1/18/06,11.784286,12.007143,11.692857,11.868571,11.8573941,11.13707271,Long
1/19/06,11.291429,11.665714,11.248571,11.607142,11.66873907,11.15177331,Long
1/20/06,10.87,11.434286,10.832857,11.325714,11.40249271,11.12493776,Long
1/23/06,11.095715,11.365714,10.857142,10.871428,11.30023348,11.12215464,Long
1/24/06,10.862857,11.345715,10.824286,11.251429,11.15444132,11.09745962,Long
1/25/06,10.6,11.071428,10.464286,11.055715,10.96962754,11.05008252,Short
1/26/06,10.332857,10.775714,10.275714,10.647142,10.7573707,10.98177532,Short
1/27/06,10.29,10.514286,10.157143,10.421429,10.60158046,10.91589196,Short
1/30/06,10.714286,10.942857,10.124286,10.167143,10.63914898,10.89669139,Short
1/31/06,10.787143,10.905714,10.535714,10.785714,10.68848032,10.88625821,Short
2/1/06,10.774285,10.922857,10.662857,10.707143,10.71708188,10.8755941,Short
2/2/06,10.3,10.765715,10.292857,10.728572,10.57805459,10.82077561,Short
2/3/06,10.264286,10.398571,10.148571,10.32,10.47346506,10.7677766,Short
2/6/06,9.614285,10.358571,9.534286,10.288571,10.1870717,10.65792026,Short
2/7/06,9.657143,9.925714,9.525714,9.752857,10.0104288,10.56260814,Short
2/8/06,9.83,9.868571,9.428572,9.784286,9.950285869,10.49283593,Short
2/9/06,9.278571,9.89,9.218572,9.871428,9.726380913,10.37719165,Short
2/10/06,9.615714,9.667143,8.985714,9.311429,9.689491942,10.30466997,Short
2/13/06,9.244286,9.535714,9.234285,9.518572,9.541089961,10.20368102,Short
2/14/06,9.662857,9.728572,9.285714,9.3,9.581678974,10.15217397,Short
2/15/06,9.888572,9.945714,9.535714,9.594286,9.683976649,10.12706902,Short
2/16/06,10.081429,10.144286,9.925714,9.987143,9.816460766,10.12272235,Short
2/17/06,10.041429,10.127143,9.944285,10.042857,9.891450178,10.11498013,Short
2/21/06,9.868571,10.114285,9.811429,10.084286,9.883823785,10.09151259,Short
2/22/06,10.188571,10.238571,9.714286,9.857142,9.98540619,10.10075625,Short
2/23/06,10.25,10.428572,10.204286,10.255714,10.07360413,10.11496994,Short
2/24/06,10.208571,10.412857,10.171429,10.305715,10.11859308,10.12388433,Short
2/27/06,10.141429,10.302857,10.092857,10.284286,10.12620506,10.12555525,Long
2/28/06,9.784286,10.342857,9.728572,10.225715,10.01223204,10.09305342,Short
3/1/06,9.871428,9.927143,9.717143,9.834286,9.965297358,10.07194623,Short
3/2/06,9.944285,9.998571,9.81,9.855714,9.958293239,10.05978802,Short
3/3/06,9.674286,9.987143,9.647142,9.914286,9.863624159,10.02307354,Short
3/6/06,9.354285,9.674286,9.277143,9.67,9.69384444,9.959379396,Short
3/7/06,9.472857,9.557143,9.297143,9.394286,9.62018196,9.91304393,Short
3/8/06,9.38,9.6,9.335714,9.47,9.540121306,9.862277841,Short
3/9/06,9.132857,9.495714,9.115714,9.425714,9.404366538,9.79280919,Short
3/10/06,9.027143,9.212857,8.921429,9.15,9.278625358,9.7198886,Short
